StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,irb_consent,age,zip_code,county,household_income,single_parent,occupation,occupation_9_TEXT,housing,housing_5_TEXT,food,housing_stress,energy_stress,food_stress,trans_stress,internet_access,internet_devices,internet_devices_6_TEXT,child_care,child_care_needs,child_care_needs_3_TEXT,child_care_stress,clothing_stress,services,services_15_TEXT,organizations,organizations_7_TEXT,resources_non_access,resources_non_access_15_TEXT,why_non_access,why_non_access_6_TEXT,happy,sad,stressed,angry,frustrated,tired,hopeful,worried,raffle
2023-02-22 19:23:34,2023-02-22 19:25:45,IP Address,100,131,True,2023-02-22 19:25:46,R_3Rlur192a9hGKjb,anonymous,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:23:49,2023-02-22 19:25:48,IP Address,100,119,True,2023-02-22 19:25:49,R_Rw22qLi9yr7ZGE1,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:25:22,2023-02-22 19:25:54,IP Address,100,32,True,2023-02-22 19:25:55,R_3nMetvdO9DM9i6d,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:25:24,2023-02-22 19:26:02,IP Address,100,37,True,2023-02-22 19:26:02,R_3nJfkCFFfkHiQRN,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:23:43,2023-02-22 19:26:01,IP Address,100,138,True,2023-02-22 19:26:02,R_wYv7D3Uke4rAsXT,anonymous,EN,0.6000000238418579,Yes,no,no,Brooks,"$50,001 - $70,000",Yes,Self-Employed,,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,Somewhat stressful,Somewhat stressful,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Not at all reliable,"Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,Not stressful,Somewhat stressful,Mental health services,,Government Agency,,Legal aid,,Cost: Lack of funds to receive services,,Most of the time,Some of the time,Some of the time,Rarely,Some of the time,Some of the time,Rarely,Rarely,Yes
2023-02-22 19:25:26,2023-02-22 19:26:05,Spam,100,38,True,2023-02-22 19:26:05,R_25A5G5rEyjbftDD,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:25:30,2023-02-22 19:26:10,Spam,100,40,True,2023-02-22 19:26:10,R_RlT9sFgEeh09nJD,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:24:25,2023-02-22 19:26:43,IP Address,100,138,True,2023-02-22 19:26:43,R_eyxd2m2Hn5wBdEB,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:21:13,2023-02-22 19:26:57,IP Address,100,343,True,2023-02-22 19:26:57,R_2DUK9QvsEKd10Eo,anonymous,EN,0.800000011920929,Yes,20,80005,Brooks,"$0 - $30,000",No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,All of the time,Somewhat stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,"Food,Clothing of household items,Rent or mortgage assistance,Computer or technology equipment,Transportation",,"Faith-Based Oranizations,Local Food Bank",,Mental health services,,Availability: Resource does not exist in my area,,Nearly always,Rarely,Rarely,Rarely,Rarely,Rarely,Nearly always,Rarely,Yes
2023-02-22 19:21:32,2023-02-22 19:27:07,IP Address,100,334,True,2023-02-22 19:27:07,R_9odcikAPQtb5W0N,anonymous,EN,0.6000000238418579,Yes,21,80005,Berrien,,No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,All of the time,Somewhat stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,"Food,Clothing of household items",,"Faith-Based Oranizations,Local Food Bank",,Legal aid,,Availability: Resource does not exist in my area,,Nearly always,Rarely,Rarely,Rarely,Rarely,Rarely,Nearly always,Rarely,Yes
2023-02-22 19:06:05,2023-02-22 19:27:19,IP Address,100,1274,True,2023-02-22 19:27:20,R_qDBt1Dh8ZCas5G1,anonymous,EN,0.800000011920929,Yes,23,22554,Clinch,"$0 - $30,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Some of the time,Not stressful,Somewhat stressful,Not stressful,Somewhat stressful,Somewhat reliable,Laptop computer,,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,Afterschool Program,,"Food,Computer or technology equipment,Medical equipment or supplies",,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Some of the time,Most of the time,Rarely,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 19:27:21,2023-02-22 19:27:37,IP Address,100,15,True,2023-02-22 19:27:37,R_1gzuS69iVasHr5p,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:21:38,2023-02-22 19:27:43,IP Address,100,364,True,2023-02-22 19:27:44,R_zdRkQp0wYgaQy89,anonymous,EN,0.6000000238418579,Yes,35," 38104",Atkinson,"Greater than $90,000",Yes,Employed part-time (31 hours or less per week),,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,Desktop computer,,"Yes, we require child care but do not have it",After-school child care,,Not stressful,Not stressful,"Mental health services,Food,Child care",,"Local Food Bank,Domestic Assault Shelter",,"Food,Clothing of household items,Legal aid",,"Availability: Resource does not exist in my area,Transportation: I did not have a good way to get to the location",,Rarely,Some of the time,,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 19:17:55,2023-02-22 19:27:48,IP Address,100,592,True,2023-02-22 19:27:48,R_2PoKU5rJAzcis7A,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:15:12,2023-02-22 19:27:59,IP Address,100,767,True,2023-02-22 19:28:00,R_pLv51N5n5P1JTj3,anonymous,EN,,Yes,25,12348,Brooks,"$30,001 - $50,000",Yes,"Student,Self-Employed",,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,Somewhat stressful,Somewhat stressful,Not stressful,Not stressful,Not at all reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,"Child care,Computer or technology equipment",,"Homeless Shelter,Domestic Assault Shelter",,"Clothing of household items,Computer or technology equipment,Healthcare,Medical equipment or supplies",,"Hours: It was not open when I could get to the location,Process: I did not know how to get through all the paperwork and requirements",,Most of the time,Most of the time,Most of the time,Some of the time,Some of the time,Most of the time,Most of the time,,Yes
2023-02-22 19:11:25,2023-02-22 19:28:09,IP Address,100,1004,True,2023-02-22 19:28:10,R_YRENOdhSAWzPfVv,anonymous,EN,,Yes,23,92103,Brooks,"$0 - $30,000",Yes,Employed part-time (31 hours or less per week),,I rent a house or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Not stressful,Not stressful,Somewhat reliable,Laptop computer,,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Clothing of household items,Medical equipment or supplies",,Afterschool Program,,"Clothing of household items,Computer or technology equipment",,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Rarely,Some of the time,Rarely,Most of the time,,Some of the time,Yes
2023-02-22 19:15:05,2023-02-22 19:28:15,IP Address,100,790,True,2023-02-22 19:28:16,R_efdRDPOKlUOCWid,anonymous,EN,1,Yes,33,45641,Brooks,"$70,001 - $90,000",Yes,"Employed full-time (32 hours or more per week),Self-Employed",,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Rarely,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not stressful,Not at all reliable,"Laptop computer,Tablet",,"Yes, my child care needs are met",After-school child care,,Not stressful,Not stressful,"Food,Clothing of household items,Utilities",,"Homeless Shelter,Afterschool Program",,"Food,Rent or mortgage assistance,Legal aid,Healthcare",,"Availability: Resource does not exist in my area,Hours: It was not open when I could get to the location",,Most of the time,Most of the time,Some of the time,Some of the time,Most of the time,Most of the time,Most of the time,Rarely,Yes
2023-02-22 19:07:19,2023-02-22 19:28:30,IP Address,100,1270,True,2023-02-22 19:28:30,R_31z2ctc49V7mOxO,anonymous,EN,,Yes,46,25462,Berrien,"$50,001 - $70,000",Yes,"Employed full-time (32 hours or more per week),Student,Retired",,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Some of the time,Not stressful,Somewhat stressful,Not stressful,Not stressful,Not at all reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",After-school child care,,Not stressful,Somewhat stressful,"Rent or mortgage assistance,Legal aid",,"Homeless Shelter,Afterschool Program,Government Agency",,"Rent or mortgage assistance,Computer or technology equipment,Healthcare",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Most of the time,Some of the time,Some of the time,Most of the time,Some of the time,Most of the time,Most of the time,Most of the time,Yes
2023-02-22 19:27:15,2023-02-22 19:28:44,Spam,100,88,True,2023-02-22 19:28:44,R_1N4SyHubsWYl4po,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:13:40,2023-02-22 19:29:10,IP Address,100,929,True,2023-02-22 19:29:10,R_0PNJBLQ3vbbsJgZ,anonymous,EN,0.10000000149011612,Yes,28,59424,Coffee,Prefer not to answer,No,Student,,I own my own home or apartment,,Most of the time,Somewhat stressful,Not stressful,Not stressful,Somewhat stressful,"Not applicable, I do not have internet access at home",,,"Yes, we have additional child care needs",After-school child care,,Not stressful,Not stressful,"Child care,Computer or technology equipment,Medical equipment or supplies,Income assistance",,"Local Food Bank,Afterschool Program,Government Agency",,"None, I was able to access all the resources I needed,Rent or mortgage assistance,Job search or training",,,,Most of the time,Some of the time,Rarely,Rarely,Some of the time,Rarely,Some of the time,Some of the time,Yes
2023-02-22 19:25:35,2023-02-22 19:29:12,IP Address,100,216,True,2023-02-22 19:29:12,R_3EbXm4q0XALxtF4,anonymous,EN,0.6000000238418579,Yes,,,Echols,"$70,001 - $90,000",Yes,Self-Employed,,I own my own home or apartment,,Most of the time,"Not applicable, do not have to pay for this",Somewhat stressful,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Somewhat reliable,"Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",Full-time child care,,Very stressful,Very stressful,Healthcare,,Nonprofit organization,,Medical equipment or supplies,,Cost: Lack of funds to receive services,,Most of the time,Some of the time,Rarely,Some of the time,Most of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 19:13:37,2023-02-22 19:29:13,IP Address,100,935,True,2023-02-22 19:29:13,R_3qmmaFzp5bLwyXO,anonymous,EN,0.800000011920929,Yes,22,72703,Atkinson,Prefer not to answer,Yes,"Employed full-time (32 hours or more per week),Self-Employed,Disabled",,"Homeless, unsheltered",,Some of the time,Very stressful,Not stressful,Very stressful,Very stressful,Somewhat reliable,"Laptop computer,Tablet",,"Yes, my child care needs are met",Full-time child care,,Not stressful,"Not applicable, I do not have to pay for this","Mental health services,Utilities,Legal aid",,"Local Food Bank,Afterschool Program",,"Food,Utilities,Medical equipment or supplies,Income assistance",,Hours: It was not open when I could get to the location,,Most of the time,Most of the time,Some of the time,Some of the time,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 19:15:26,2023-02-22 19:29:18,IP Address,100,831,True,2023-02-22 19:29:18,R_PIOac8FtfDG09up,anonymous,EN,0.5,Yes,25,42134,Echols,"$50,001 - $70,000",Yes,"Student,Retired",,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,Not stressful,Somewhat stressful,Not stressful,Not stressful,Not at all reliable,"Laptop computer,Tablet",,"Not applicable, I do not have children",,,Not stressful,Somewhat stressful,"Child care,Utilities",,"Homeless Shelter,Domestic Assault Shelter",,"Mental health services,Legal aid,Medical equipment or supplies",,"Availability: Resource does not exist in my area,Hours: It was not open when I could get to the location",,Some of the time,Rarely,Some of the time,Some of the time,Most of the time,Some of the time,Most of the time,Most of the time,Yes
2023-02-22 19:15:34,2023-02-22 19:29:27,IP Address,100,832,True,2023-02-22 19:29:27,R_1dhoGOYwrGl3mTj,anonymous,EN,0.8999999761581421,Yes,54,21333,Coffee,"$30,001 - $50,000",Yes,"Student,Disabled",,I rent a house or apartment,,Rarely,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,"Smartphone (e.g., iPhone),Tablet",,"Yes, we have additional child care needs",Full-time child care,,"Not applicable, I do not have to pay for this",Not stressful,"I have not used any of the services below,Clothing of household items,Utilities",,,,"Mental health services,Job search or training",,"Availability: Resource does not exist in my area,Cost: Lack of funds to receive services",,Some of the time,Most of the time,Some of the time,Some of the time,Rarely,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 19:29:09,2023-02-22 19:29:28,IP Address,100,19,True,2023-02-22 19:29:29,R_1d79l2nizvsdidX,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:13:45,2023-02-22 19:29:28,IP Address,100,942,True,2023-02-22 19:29:29,R_3Rl3nSFTdzpUzCy,anonymous,EN,0.800000011920929,Yes,29,59424,Coffee,"Greater than $90,000",No,"Employed full-time (32 hours or more per week),Taking care of house/family",,I own my own home or apartment,,All of the time,Not stressful,Somewhat stressful,Somewhat stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,"I have not used any of the services below,Food,Legal aid,Transportation",,,,"Clothing of household items,Computer or technology equipment,Healthcare",,Transportation: I did not have a good way to get to the location,,Rarely,Rarely,Rarely,Rarely,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 19:13:53,2023-02-22 19:29:33,IP Address,100,939,True,2023-02-22 19:29:33,R_3pcfOAu4gTFxvNg,anonymous,EN,0.800000011920929,Yes,25,59424,Coffee,"Greater than $90,000",No,Student,,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,"Not applicable, do not have to pay for this","Not applicable, I do not have internet access at home",,,"Yes, my child care needs are met",After-school child care,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this","I have not used any of the services below,Clothing of household items,Legal aid,Income assistance",,,,"Food,Utilities,Income assistance",,Hours: It was not open when I could get to the location,,Some of the time,Some of the time,Most of the time,Some of the time,Rarely,Some of the time,Some of the time,Rarely,Yes
2023-02-22 19:26:26,2023-02-22 19:29:37,IP Address,100,190,True,2023-02-22 19:29:37,R_1H7drKZjdKw1Arh,anonymous,EN,0.6000000238418579,Yes,,,Lowndes,"$50,001 - $70,000",Yes,Student,,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,All of the time,Somewhat stressful,Not stressful,Not stressful,Not stressful,Not at all reliable,Tablet,,"Not applicable, I do not have children",,,Somewhat stressful,"Not applicable, I do not have to pay for this",Legal aid,,Domestic Assault Shelter,,Rent or mortgage assistance,,Cost: Lack of funds to receive services,,Some of the time,Some of the time,,Some of the time,Most of the time,,Rarely,Some of the time,Yes
2023-02-22 19:26:58,2023-02-22 19:29:41,IP Address,100,163,True,2023-02-22 19:29:41,R_1jv7nzyg42JJqPf,anonymous,EN,0.800000011920929,Yes,35,42214,Atkinson,"$70,001 - $90,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Not stressful,Somewhat stressful,Not stressful,"Not applicable, do not have to pay for this",Not at all reliable,Laptop computer,,"Yes, my child care needs are met",Full-time child care,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this",Child care,,Afterschool Program,,Mental health services,,Availability: Resource does not exist in my area,,Some of the time,Some of the time,Most of the time,Some of the time,Rarely,Most of the time,Some of the time,Most of the time,Yes
2023-02-22 19:29:22,2023-02-22 19:29:46,Spam,100,23,True,2023-02-22 19:29:47,R_3edXoTYnCOUcuVu,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 19:15:42,2023-02-22 19:29:48,IP Address,100,846,True,2023-02-22 19:29:49,R_BAiDdcOHY4xfrLr,anonymous,EN,0.699999988079071,Yes,35,21356,Lowndes,"$50,001 - $70,000",Yes,"Student,Disabled",,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Some of the time,Not stressful,Not stressful,Not stressful,"Not applicable, do not have to pay for this",Not at all reliable,"Tablet,Smart home device (e.g., Alexa, Google Home)",,"Yes, we have additional child care needs",Full-time child care,,Not stressful,Not stressful,"Clothing of household items,Utilities,Healthcare",,"Local Food Bank,Afterschool Program",,"Food,Utilities,Legal aid",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Most of the time,Most of the time,Most of the time,Most of the time,Rarely,Some of the time,Rarely,Some of the time,Yes
2023-02-22 19:15:18,2023-02-22 19:29:53,IP Address,100,875,True,2023-02-22 19:29:53,R_2aFxscTkjl7DYfM,anonymous,EN,0.8999999761581421,Yes,23,15611,Bacon,"$70,001 - $90,000",Yes,"Student,Retired",,I own my own home or apartment,,Rarely,Not stressful,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not at all reliable,"Desktop computer,Tablet",,"Yes, my child care needs are met",After-school child care,,Somewhat stressful,Not stressful,"Food,Rent or mortgage assistance,Utilities,Legal aid",,"Faith-Based Oranizations,Afterschool Program,Government Agency",,"Mental health services,Rent or mortgage assistance",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Nearly always,Yes
2023-02-22 19:15:22,2023-02-22 19:29:56,IP Address,100,874,True,2023-02-22 19:29:57,R_1jppgbuSNQHERAB,anonymous,EN,0.5,Yes,21,32133,Jeff Davis,"$50,001 - $70,000",Yes,"Student,Unemployed, seeking work",,I own my own home or apartment,,Some of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not at all reliable,"Laptop computer,Smart home device (e.g., Alexa, Google Home)",,"Yes, we have additional child care needs",After-school child care,,"Not applicable, I do not have to pay for this",Not stressful,"Child care,Healthcare,Medical equipment or supplies",,"Local Food Bank,Afterschool Program,Government Agency",,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Rarely,Nearly always,Rarely,Some of the time,Most of the time,Some of the time,Some of the time,Rarely,Yes
2023-02-22 19:15:30,2023-02-22 19:30:04,IP Address,100,873,True,2023-02-22 19:30:04,R_3rUw1ANtSPQFjUP,anonymous,EN,0.20000000298023224,Yes,27,64354,Jeff Davis,"$70,001 - $90,000",Yes,"Employed full-time (32 hours or more per week),Disabled",,"Homeless, unsheltered",,Some of the time,Not stressful,Not stressful,Somewhat stressful,Somewhat stressful,Somewhat reliable,"Smartphone (e.g., iPhone),Tablet",,"Yes, my child care needs are met",Full-time child care,,Not stressful,Not stressful,"Clothing of household items,Utilities,Healthcare",,"Homeless Shelter,Domestic Assault Shelter",,"Food,Rent or mortgage assistance,Computer or technology equipment,Medical equipment or supplies",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Some of the time,Most of the time,Most of the time,Rarely,Most of the time,Nearly always,Most of the time,Some of the time,Yes
